1,org.apache.xml.serialize.XMLSerializer.java:430,0
1,org.apache.xml.serialize.HTMLSerializer.java:475,0
1,org.apache.xml.serialize.XMLSerializer.java:549,0
1,org.apache.xml.serialize.HTMLSerializer.java:193,0
1,org.apache.xerces.impl.xs.opti.SchemaDOM.java:89,1
1,org.apache.xerces.impl.XML11EntityScanner.java:251,1
1,org.apache.xml.serialize.BaseMarkupSerializer.java:1257,1
1,org.apache.xerces.dom.CoreDocumentImpl.java:2285,1
1,org.apache.xerces.impl.dv.xs.YearDV.java:61,0
1,org.apache.xml.serialize.XMLSerializer.java:386,1
1,org.apache.xml.serialize.XMLSerializer.java:217,1
1,org.apache.xerces.impl.dtd.DTDGrammar.java:1216,0
1,org.apache.xerces.impl.dv.xs.DurationDV.java:71,0
1,org.apache.xerces.dom.DOMNormalizer.java:1354,1
1,org.apache.xerces.impl.dv.xs.DurationDV.java:373,1
1,org.apache.xerces.impl.XMLEntityScanner.java:1249,1
1,org.apache.xerces.impl.XML11EntityScanner.java:776,1
1,org.apache.xerces.impl.XML11EntityScanner.java:1064,1
1,org.apache.xerces.impl.XMLEntityScanner.java:1176,1
1,org.apache.xerces.jaxp.JAXPValidatorComponent.java:150,1
2,org.apache.xerces.impl.XMLEntityScanner.java:667,0
2,org.apache.xerces.impl.XMLVersionDetector.java:215,1
2,org.apache.xerces.impl.dv.xs.DayDV.java:57,1
2,org.apache.xerces.impl.XML11EntityScanner.java:1064,0
2,org.apache.xerces.dom.DocumentImpl.java:790,1
2,org.apache.xerces.impl.XML11EntityScanner.java:776,0
2,org.apache.xml.serialize.XMLSerializer.java:217,0
2,org.apache.xerces.impl.XML11EntityScanner.java:566,0
2,org.apache.xerces.impl.dv.xs.MonthDV.java:61,0
2,org.apache.xerces.impl.XMLEntityScanner.java:236,0
2,org.apache.xml.serialize.HTMLSerializer.java:193,0
2,org.apache.xml.serialize.XMLSerializer.java:636,0
2,org.apache.xerces.parsers.AbstractSAXParser.java:1124,1
2,org.apache.xerces.impl.XMLEntityScanner.java:1249,0
2,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.java:72,0
2,org.apache.xerces.dom.CoreDocumentImpl.java:2285,0
2,org.apache.xml.serialize.HTMLSerializer.java:696,1
2,org.apache.xerces.impl.dv.xs.DurationDV.java:373,1
2,org.apache.xerces.impl.dv.xs.DateDV.java:85,1
2,org.apache.xerces.jaxp.JAXPValidatorComponent.java:150,0
3,org.apache.xerces.impl.XMLEntityScanner.java:1431,0
3,org.apache.xerces.impl.xs.opti.SchemaDOM.java:89,0
