1,org.apache.xerces.dom.AttrImpl.java,0
1,org.apache.xml.serialize.BaseMarkupSerializer.java,1
1,org.apache.xerces.dom.CoreDocumentImpl.java,0
1,org.apache.xerces.dom.DOMNormalizer.java,0
1,org.apache.xml.serialize.DOMSerializerImpl.java,0
1,org.apache.xml.serialize.HTMLSerializer.java,0
1,org.apache.xml.serialize.XML11Serializer.java,0
1,org.apache.xml.serialize.XMLSerializer.java,0
1,org.apache.xerces.impl.xs.SchemaGrammar.java,0
1,org.apache.xerces.impl.XML11EntityScanner.java,0
1,org.apache.xerces.impl.xs.XMLSchemaValidator.java,1
1,org.apache.xerces.impl.xs.XSAttributeGroupDecl.java,0
1,org.apache.xerces.impl.xs.XSConstraints.java,0
1,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.java,0
1,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.java,0
1,org.apache.xerces.impl.xs.traversers.XSDElementTraverser.java,0
1,org.apache.xerces.impl.xs.traversers.XSDHandler.java,1
1,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser.java,0
1,org.apache.xerces.impl.xs.XSModelImpl.java,0
1,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.java,1
2,org.apache.xerces.dom.AttrImpl.java,1
2,org.apache.xerces.dom.DOMNormalizer.java,1
2,org.apache.xerces.dom.DocumentImpl.java,1
2,org.apache.xerces.impl.XMLDTDScannerImpl.java,0
2,org.apache.xerces.impl.dtd.XMLDTDProcessor.java,1
2,org.apache.xerces.impl.dtd.XMLDTDValidator.java,0
2,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.java,1
2,org.apache.xerces.impl.xs.SchemaGrammar.java,1
2,org.apache.xerces.impl.xs.SubstitutionGroupHandler.java,0
2,org.apache.xerces.impl.xs.XMLSchemaLoader.java,1
2,org.apache.xerces.impl.xs.XSAttributeGroupDecl.java,1
2,org.apache.xerces.impl.xs.XSConstraints.java,0
2,org.apache.xerces.impl.xs.XSModelImpl.java,0
2,org.apache.xerces.impl.xs.traversers.XSDHandler.java,0
2,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser.java,0
2,org.apache.xerces.xinclude.XIncludeHandler.java,1
2,org.apache.xml.serialize.BaseMarkupSerializer.java,0
2,org.apache.xml.serialize.DOMSerializerImpl.java,0
2,org.apache.xml.serialize.HTMLSerializer.java,0
2,org.apache.xml.serialize.XML11Serializer.java,0
3,org.apache.xerces.impl.xs.XMLSchemaValidator.java,1
3,org.apache.xerces.dom.AttrImpl.java,1
3,org.apache.xerces.dom.DOMNormalizer.java,0
3,org.apache.xerces.impl.dtd.XMLDTDProcessor.java,1
3,org.apache.xerces.impl.dtd.XMLDTDValidator.java,0
3,org.apache.xerces.impl.XML11EntityScanner.java,0
3,org.apache.xerces.impl.XMLDTDScannerImpl.java,0
3,org.apache.xerces.impl.xs.opti.SchemaDOM.java,0
3,org.apache.xerces.impl.xs.SchemaGrammar.java,1
3,org.apache.xerces.impl.xs.SubstitutionGroupHandler.java,0
3,org.apache.xerces.impl.xs.traversers.XSAttributeChecker.java,1
3,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.java,0
3,org.apache.xerces.impl.xs.traversers.XSDElementTraverser.java,0
3,org.apache.xerces.impl.xs.traversers.XSDHandler.java,1
3,org.apache.xerces.impl.xs.XMLSchemaLoader.java,0
3,org.apache.xerces.impl.xs.XSAttributeGroupDecl.java,0
3,org.apache.xerces.impl.xs.XSConstraints.java,0
3,org.apache.xml.serialize.BaseMarkupSerializer.java,0
3,org.apache.xml.serialize.HTMLSerializer.java,0
3,org.apache.xml.serialize.XML11Serializer.java,0
4,org.apache.xerces.impl.xs.opti.SchemaDOM.java,0
4,org.apache.xml.serialize.XML11Serializer.java,0
4,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.java,1
4,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.java,0
4,org.apache.xerces.impl.xs.XMLSchemaValidator.java,1
4,org.apache.xml.serialize.HTMLSerializer.java,0
4,org.apache.xerces.impl.XML11EntityScanner.java,1
4,org.apache.xerces.impl.xs.SchemaGrammar.java,1
4,org.apache.xerces.impl.xs.XSConstraints.java,1
4,org.apache.xerces.impl.xs.traversers.XSDHandler.java,1
4,org.apache.xerces.impl.xs.traversers.XSDElementTraverser.java,0
4,org.apache.xerces.xinclude.XIncludeHandler.java,1
4,org.apache.xerces.dom.DocumentImpl.java,1
4,org.apache.xerces.xinclude.XIncludeTextReader.java,0
4,org.apache.xerces.impl.xs.XSModelImpl.java,0
4,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.java,0
4,org.apache.xerces.impl.XMLDTDScannerImpl.java,1
4,org.apache.xerces.impl.dtd.DTDGrammar.java,1
4,org.apache.xerces.impl.xs.XSAttributeGroupDecl.java,0
4,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser.java,1
5,org.apache.xerces.impl.xs.XSAttributeGroupDecl.java,0
5,org.apache.xerces.dom.DOMNormalizer.java,1
5,org.apache.xerces.impl.dtd.XMLDTDProcessor.java,1
5,org.apache.xerces.impl.dtd.XMLDTDValidator.java,1
5,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl.java,1
5,org.apache.xerces.impl.XML11EntityScanner.java,1
5,org.apache.xerces.impl.XMLDTDScannerImpl.java,1
5,org.apache.xerces.impl.xs.models.XSDFACM.java,0
5,org.apache.xerces.impl.xs.SubstitutionGroupHandler.java,0
5,org.apache.xerces.impl.xs.traversers.XSAttributeChecker.java,0
5,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser.java,0
5,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser.java,0
5,org.apache.xerces.impl.xs.traversers.XSDElementTraverser.java,0
5,org.apache.xerces.impl.xs.traversers.XSDHandler.java,1
5,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser.java,0
5,org.apache.xerces.impl.xs.XMLSchemaValidator.java,1
5,org.apache.xerces.impl.xs.XSModelImpl.java,0
5,org.apache.xml.serialize.BaseMarkupSerializer.java,1
5,org.apache.xml.serialize.DOMSerializerImpl.java,0
5,org.apache.xml.serialize.XMLSerializer.java,1
6,org.apache.xerces.dom.DOMNormalizer.java,1
6,org.apache.xerces.dom.TreeWalkerImpl.java,1
6,org.apache.xerces.dom.DOMConfigurationImpl.java,0
6,org.apache.xerces.dom.ASModelImpl.java,0
6,org.apache.xerces.dom.NamedNodeMapImpl.java,1
6,org.apache.xerces.dom.RangeImpl.java,1
6,org.apache.html.dom.HTMLCollectionImpl.java,0
6,org.apache.xerces.dom.DocumentImpl.java,1
6,org.apache.xerces.dom.NodeImpl.java,0
6,org.apache.xerces.dom.TextImpl.java,1
6,org.apache.xerces.dom.ParentNode.java,0
6,org.apache.xerces.impl.xs.XSConstraints.java,1
6,org.apache.xerces.xinclude.XIncludeHandler.java,1
6,org.apache.xml.serialize.BaseMarkupSerializer.java,1
6,org.apache.xml.serialize.DOMSerializerImpl.java,0
6,org.apache.xerces.impl.xs.XSAttributeGroupDecl.java,0
6,org.apache.xerces.xinclude.XIncludeTextReader.java,1
6,org.apache.xerces.impl.xs.XSModelImpl.java,0
6,org.apache.xerces.impl.XML11EntityScanner.java,0
6,org.apache.xerces.impl.XMLDTDScannerImpl.java,0
