1,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
1,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
1,net.sourceforge.ganttproject.TaskContainmentHierarchyFacadeImpl,0
1,net.sourceforge.ganttproject.chart.ChartHeaderImpl,0
1,net.sourceforge.ganttproject.GanttResourcePanel,1
1,net.sourceforge.ganttproject.ResourceChartTabContentPanel,0
1,net.sourceforge.ganttproject.GanttProject.ExportFileInfo,0
1,net.sourceforge.ganttproject.ResourceTreeTableModel,0
1,net.sourceforge.ganttproject.chart.ChartViewState,0
1,net.sourceforge.ganttproject.ResourceLoadGraphicArea,0
1,net.sourceforge.ganttproject.chart.ChartUIConfiguration,0
1,net.sourceforge.ganttproject.chart.ChartModelResource,0
1,net.sourceforge.ganttproject.action.ResourceActionSet,0
1,net.sourceforge.ganttproject.chart.ResourceLoadRenderer,1
1,net.sourceforge.ganttproject.GanttTreeTable,1
1,net.sourceforge.ganttproject.GanttGraphicArea.ChartOptionsPreviewPanel.TaskBar,0
1,net.sourceforge.ganttproject.gui.options.CSVSettingsPanel,1
1,net.sourceforge.ganttproject.task.TaskImpl,1
1,net.sourceforge.ganttproject.resource.HumanResourceManager,0
1,net.sourceforge.ganttproject.GanttPreviousStateTask,0
2,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,1
2,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
2,net.sourceforge.ganttproject.GanttProject,1
2,net.sourceforge.ganttproject.TaskContainmentHierarchyFacadeImpl,0
2,net.sourceforge.ganttproject.GanttOptions,1
2,net.sourceforge.ganttproject.ResourceTreeTable,0
2,net.sourceforge.ganttproject.GanttProject.ExportFileInfo,0
2,net.sourceforge.ganttproject.GanttChartTabContentPanel,0
2,net.sourceforge.ganttproject.ResourceTreeTableModel,0
2,net.sourceforge.ganttproject.GanttTreeTableModel,0
2,net.sourceforge.ganttproject.action.GPAction,0
2,net.sourceforge.ganttproject.chart.ChartModelResource,0
2,net.sourceforge.ganttproject.ChartComponentBase,0
2,net.sourceforge.ganttproject.GanttCalendar,0
2,net.sourceforge.ganttproject.action.ResourceActionSet,0
2,net.sourceforge.ganttproject.GanttPreviousStateTask,0
2,net.sourceforge.ganttproject.GanttProjectBase.GPViewImpl,0
2,net.sourceforge.ganttproject.GanttTreeTable,0
2,net.sourceforge.ganttproject.GPTreeTableBase,0
2,net.sourceforge.ganttproject.task.TaskImpl,1
3,net.sourceforge.ganttproject.chart.TaskRendererImpl,0
3,net.sourceforge.ganttproject.GanttOptions,1
3,net.sourceforge.ganttproject.GanttTree2,1
3,net.sourceforge.ganttproject.ResourceTreeTable,0
3,net.sourceforge.ganttproject.GanttProject.ExportFileInfo,0
3,net.sourceforge.ganttproject.ResourceTreeTableModel,0
3,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
3,net.sourceforge.ganttproject.GanttTreeTableModel,0
3,net.sourceforge.ganttproject.chart.ChartUIConfiguration,0
3,net.sourceforge.ganttproject.GanttTaskRelationship,0
3,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
3,net.sourceforge.ganttproject.action.ResourceActionSet,0
3,net.sourceforge.ganttproject.GanttProjectBase.ViewManagerImpl,0
3,net.sourceforge.ganttproject.GanttTreeTable,0
3,net.sourceforge.ganttproject.GanttGraphicArea,0
3,net.sourceforge.ganttproject.GPTreeTableBase,0
3,net.sourceforge.ganttproject.calendar.GanttDaysOff,0
3,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,0
3,net.sourceforge.ganttproject.task.TaskManagerImpl,1
3,net.sourceforge.ganttproject.resource.HumanResourceManager,1
4,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,1
4,net.sourceforge.ganttproject.TaskContainmentHierarchyFacadeImpl,0
4,net.sourceforge.ganttproject.GanttResourcePanel,0
4,net.sourceforge.ganttproject.GanttTree2,1
4,net.sourceforge.ganttproject.chart.SimpleRenderedImage,0
4,net.sourceforge.ganttproject.ResourceTreeTable,1
4,net.sourceforge.ganttproject.chart.BottomUnitLineRendererImpl,0
4,net.sourceforge.ganttproject.ResourceTreeTableModel,0
4,net.sourceforge.ganttproject.calendar.WeekendCalendarImpl,0
4,net.sourceforge.ganttproject.GanttTreeTableModel,0
4,net.sourceforge.ganttproject.ChartComponentBase,0
4,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
4,net.sourceforge.ganttproject.action.ResourceActionSet,0
4,net.sourceforge.ganttproject.chart.CachingOffsetCalculatorImpl,0
4,net.sourceforge.ganttproject.GanttProjectBase.GPViewImpl,0
4,net.sourceforge.ganttproject.GanttTreeTable,1
4,net.sourceforge.ganttproject.ChartComponentBase.AbstractChartImplementation,0
4,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,1
4,net.sourceforge.ganttproject.gui.GanttTaskPropertiesBean,1
4,net.sourceforge.ganttproject.resource.HumanResourceManager,0
5,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
5,net.sourceforge.ganttproject.GanttProject,1
5,net.sourceforge.ganttproject.TaskContainmentHierarchyFacadeImpl,0
5,net.sourceforge.ganttproject.GanttResourcePanel,1
5,net.sourceforge.ganttproject.chart.SimpleRenderedImage,0
5,net.sourceforge.ganttproject.ResourceChartTabContentPanel,0
5,net.sourceforge.ganttproject.GanttProject.ExportFileInfo,0
5,net.sourceforge.ganttproject.GanttChartTabContentPanel,0
5,net.sourceforge.ganttproject.ResourceTreeTableModel,0
5,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
5,net.sourceforge.ganttproject.chart.ChartViewState,0
5,net.sourceforge.ganttproject.ResourceLoadGraphicArea,1
5,net.sourceforge.ganttproject.calendar.WeekendCalendarImpl,1
5,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
5,net.sourceforge.ganttproject.GPTreeTableBase,0
5,net.sourceforge.ganttproject.chart.ChartModelBase,1
5,net.sourceforge.ganttproject.gui.options.CSVSettingsPanel,1
5,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,1
5,net.sourceforge.ganttproject.task.TaskManagerImpl,1
5,net.sourceforge.ganttproject.chart.ChartModelImpl,1
6,net.sourceforge.ganttproject.chart.TaskRendererImpl,0
6,net.sourceforge.ganttproject.TaskContainmentHierarchyFacadeImpl,1
6,net.sourceforge.ganttproject.chart.ChartModelImpl,1
6,net.sourceforge.ganttproject.chart.BottomUnitLineRendererImpl,0
6,net.sourceforge.ganttproject.GanttProject.ExportFileInfo,1
6,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
6,net.sourceforge.ganttproject.chart.ChartViewState,1
6,net.sourceforge.ganttproject.calendar.WeekendCalendarImpl,1
6,net.sourceforge.ganttproject.GanttTreeTableModel,1
6,net.sourceforge.ganttproject.action.GPAction,1
6,net.sourceforge.ganttproject.GanttTaskRelationship,0
6,net.sourceforge.ganttproject.ChartComponentBase,1
6,net.sourceforge.ganttproject.GanttCalendar,1
6,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
6,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.Text,1
6,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,1
6,net.sourceforge.ganttproject.task.TaskImpl,1
6,net.sourceforge.ganttproject.task.TaskManagerImpl,1
6,net.sourceforge.ganttproject.resource.HumanResourceManager,0
6,net.sourceforge.ganttproject.ResourceLoadGraphicArea,1
