1;org.gudy.azureus2.core3.peer.impl.control.PEPeerControlImpl;1
1;org.gudy.azureus2.ui.swt.views.table.impl.TableCellImpl;1
1;com.aelitis.azureus.core.diskmanager.cache.impl.CacheFileManagerImpl;1
1;org.gudy.azureus2.core3.download.impl.DownloadManagerImpl;1
1;org.gudy.azureus2.core3.util.DirectByteBufferPool;1
1;com.aelitis.azureus.core.dht.transport.util.DHTTransportStatsImpl;1
1;org.gudy.azureus2.core3.peer.impl.transport.PEPeerTransportProtocol;1
1;org.gudy.azureus2.ui.swt.mainwindow.MainWindow;1
1;org.gudy.azureus2.core3.disk.impl.access.impl.Test;1
1;org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl;1
1;org.gudy.azureus2.core3.util.TorrentUtils;1
1;org.gudy.azureus2.pluginsimpl.remote.download.RPDownload;1
1;com.aelitis.azureus.plugins.dht.impl.DHTPluginStorageManager;1
1;org.gudy.azureus2.core3.torrent.impl.TOTorrentImpl;1
1;org.gudy.azureus2.core3.tracker.host.impl.TRHostTorrentHostImpl;1
1;org.gudy.azureus2.ui.swt.shells.GCStringPrinter;0
1;org.gudy.azureus2.ui.swt.views.tableitems.mytracker.PassiveItem;0
1;org.gudy.azureus2.pluginsimpl.local.ui.config.FileParameter;0
1;com.aelitis.azureus.plugins.upnp.UPnPMappingManagerListener;0
1;com.aelitis.net.upnp.UPnPListener;0
1;org.bouncycastle.jce.interfaces.BCKeyStore;0
1;org.gudy.azureus2.core3.global.GlobalManagerDownloadWillBeRemovedListener;0
1;org.gudy.azureus2.core3.tracker.server.TRTrackerServerTorrentListener;0
1;org.gudy.azureus2.core3.util.ConcurrentHasherRequestListener;0
1;org.gudy.azureus2.plugins.PluginManagerArgumentHandler;0
1;org.gudy.azureus2.plugins.config.ConfigParameterListener;0
1;org.gudy.azureus2.plugins.ddb.DistributedDatabaseListener;0
1;org.gudy.azureus2.plugins.download.DownloadWillBeRemovedListener;0
1;org.gudy.azureus2.plugins.sharing.ShareResourceWillBeDeletedListener;0
1;org.gudy.azureus2.plugins.torrent.TorrentAttributeListener;0
1;org.gudy.azureus2.plugins.torrent.TorrentManagerListener;0
1;org.gudy.azureus2.plugins.tracker.TrackerPeerListener;0
1;org.gudy.azureus2.plugins.tracker.TrackerTorrentWillBeRemovedListener;0
1;org.gudy.azureus2.plugins.ui.config.ParameterListener;0
1;org.gudy.azureus2.plugins.update.UpdateListener;0
1;org.gudy.azureus2.plugins.update.UpdateProgressListener;0
1;org.gudy.azureus2.plugins.utils.AggregatedListAcceptor;0
1;org.gudy.azureus2.plugins.utils.LocaleListener;0
1;org.gudy.azureus2.plugins.utils.UTTimerEventPerformer;0
1;org.gudy.azureus2.pluginsimpl.update.sf.SFPluginDetailsLoaderListener;0
1;org.gudy.azureus2.ui.swt.components.graphics.ValueFormater;0
1;org.gudy.azureus2.ui.swt.ipchecker.IpSetterCallBack;0
1;org.bouncycastle.asn1.BERConstructedSequence;0
1;com.aelitis.net.upnp.impl.device.UPnPSSWANIPConnectionImpl;0
1;com.aelitis.net.upnp.impl.device.UPnPSSWANPPPConnectionImpl;0
1;org.gudy.azureus2.core3.util.Semaphore;0
1;org.gudy.azureus2.plugins.ui.SWT.SWTManager;0
1;org.pf.file.FileHandler;0
1;org.gudy.azureus2.plugins.ui.tables.TableColumn;0
1;org.gudy.azureus2.core3.tracker.server.test.LoadTest;0
1;com.aelitis.net.magneturi.MagnetURIHandlerListener;0
1;org.gudy.azureus2.ui.swt.views.tableitems.mytracker.TrackerItem;0
1;org.gudy.azureus2.plugins.torrent.TorrentAttributeEvent;0
1;org.gudy.azureus2.core3.global.GlobalManagerFactory;0
1;org.gudy.azureus2.core3.peer.impl.PEPeerTransportExtensionHandler;0
1;org.gudy.azureus2.plugins.peers.protocol.PeerProtocolExtensionHandler;0
