1,fat.DocumentParseFixture,0
1,fat.Frameworks,0
1,fat.TableParseFixture,0
1,fat.Divide,0
1,fat.FixtureNameFixture,0
1,fat.Table,0
1,fat.StandardAnnotationFixture,0
1,fat.Money,0
1,fat.FixtureLoadFixture,0
1,fat.Color,0
1,fat.HtmlToTextFixture,0
1,fat.Equals,0
1,fat.AnnotationFixture,0
1,fat.TextToHtmlFixture,0
1,fit.Summary,0
1,fit.FileRunner,0
1,fit.ColumnFixture,0
1,fit.ScientificDouble,0
1,fit.ActionFixture,0
1,fit.TypeAdapter,0
1,fit.Fixture.RunTime,0
1,fit.TypeAdapter.ClassByteAdapter,0
1,com.jasml.compiler.GrammerException,0
1,com.jasml.compiler.ParsingException,0
1,com.jasml.compiler.SourceCodeParser,0
1,com.jasml.compiler.JavaClassDumpper,0
1,com.jasml.compiler.SourceCodeParser.OpcodeWrapper,0
1,com.jasml.classes.Attribute_Code,0
1,org.jfin.date.holiday.defaultimpl.WeekendHolidayCalendar,0
1,org.jfin.date.holiday.defaultimpl.HolidayCalendarFactoryImpl,0
1,org.jfin.date.web.example.PlainSwap,1
1,org.jfin.date.web.example.FloatPeriod,1
1,org.cyberneko.html.parsers.DOMParser,0
1,org.cyberneko.html.parsers.DOMFragmentParser,0
1,org.cyberneko.html.parsers.SAXParser,0
1,org.cyberneko.html.HTMLTagBalancer,0
1,org.cyberneko.html.HTMLScanner,0
1,org.cyberneko.html.HTMLScanner.ContentScanner,0
1,org.cyberneko.html.HTMLScanner.LocationItem,1
1,gnu.trove.benchmark.MemoryUsage,0
1,gnu.trove.benchmark.MemoryUsage.MemoryComparator,0
1,gnu.trove.benchmark.Result,1
1,com.opensymphony.oscache.plugins.clustersupport.JMSBroadcastingListener,0
1,com.opensymphony.oscache.plugins.clustersupport.com.opensymphony.oscache.plugins.clustersupport.JMSBroadcastingListener$1,0
1,com.opensymphony.oscache.plugins.clustersupport.JavaGroupsBroadcastingListener,0
1,com.opensymphony.oscache.base.algorithm.AbstractConcurrentReadCache,0
1,com.opensymphony.oscache.extra.CacheEntryEventListenerImpl,1
1,com.opensymphony.oscache.base.events.CacheEntryEventType,0
1,org.quilt.reg.Registry,0
1,org.quilt.reg.Registry.CmpArrays,0
1,org.quilt.reg.QuiltRegistry,0
1,org.quilt.reports.FmtSelector,1
1,org.quilt.cl.GraphTransformer,0
1,net.sourceforge.squirrel_sql.plugins.graph.xmlbeans.GraphXmlSerializer,0
1,net.sourceforge.squirrel_sql.plugins.graph.xmlbeans.net.sourceforge.squirrel_sql.plugins.graph.xmlbeans.GraphXmlSerializer$1,0
1,net.sourceforge.squirrel_sql.plugins.graph.xmlbeans.PrintXmlBean,1
