1;org.argouml.uml.ui.AbstractActionAddModelElement;0
1;org.argouml.uml.ui.foundation.core.ActionNewInnerClass;0
1;org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateSubvertexList;0
1;org.argouml.uml.cognitive.critics.ChildGenDerivedClasses;0
1;org.argouml.uml.ui.foundation.core.PropPanelAbstraction;0
1;org.argouml.uml.ui.foundation.core.PropPanelPermission;0
1;org.argouml.uml.ui.foundation.core.PropPanelUsage;0
1;org.argouml.cognitive.critics.NotSnoozedCM;0
1;org.argouml.uml.ui.behavior.common_behavior.ActionNewSignal;0
1;org.argouml.uml.ui.foundation.core.ActionSetParameterDirectionKind;0
1;org.argouml.uml.cognitive.critics.CrCircularInheritance;0
1;org.argouml.uml.ui.foundation.core.PropPanelNamespace;0
1;org.argouml.cognitive.Designer;1
1;org.argouml.language.csharp.generator.GeneratorCSharp;1
1;org.argouml.language.php.PHPDocumentor;1
1;org.argouml.model.uml.NSUMLModelImplementation;1
1;org.argouml.model.uml.UmlFactoryImpl;1
1;org.argouml.ui.targetmanager.TargetManager;1
1;org.argouml.uml.diagram.ui.FigEdgeModelElement;1
1;org.argouml.uml.diagram.ui.UMLDiagram;1
1;org.argouml.uml.reveng.java.JavaLexer;1
1;org.argouml.uml.reveng.java.JavaRecognizer;1
