1;org.apache.tools.ant.taskdefs.Available:305;1
1;org.apache.tools.ant.taskdefs.Available:199;1
1;org.apache.tools.ant.taskdefs.Available:229;1
1;org.apache.tools.ant.taskdefs.Java:79;1
1;org.apache.tools.ant.taskdefs.Java:108;0
1;org.apache.tools.ant.taskdefs.Zip:315;1
1;org.apache.tools.ant.taskdefs.Jar:332;1
1;org.apache.tools.ant.taskdefs.XSLTProcess:193;0
1;org.apache.tools.ant.taskdefs.optional.sitraka.XMLReport:288;1
1;org.apache.tools.ant.filters.ReplaceTokens:217;1
1;org.apache.tools.ant.Main:262;0
1;org.apache.tools.ant.filters.StripLineComments:141;0
1;org.apache.tools.ant.taskdefs.optional.ANTLR:203;0
1;org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool:673;0
1;org.apache.tools.ant.taskdefs.optional.ejb.EjbJar:355;0
1;org.apache.tools.ant.taskdefs.optional.ejb.EjbJar:388;0
1;org.apache.tools.ant.taskdefs.optional.ejb.EjbJar:494;0
1;org.apache.tools.ant.taskdefs.optional.Cab:153;0
1;org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase:126;0
1;org.apache.tools.ant.taskdefs.optional.sitraka.XMLReport:203;0
1;org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter:128;0
1;org.apache.tools.ant.Project:0;0
