1;org.apache.xerces.dom.DeferredProcessingInstructionImpl;0
1;org.apache.xerces.impl.dtd.XML11NSDTDValidator;0
1;org.apache.xerces.xni.parser.XMLConfigurationException;0
1;org.apache.xerces.impl.xs.identity.KeyRef;0
1;org.apache.xerces.jaxp.validation.ValidatorHandlerImpl;1
1;org.apache.xerces.impl.xs.XSComplexTypeDecl;1
1;org.apache.xerces.impl.XMLScanner;1
1;org.apache.xerces.dom.DOMConfigurationImpl;1
1;org.apache.xerces.parsers.XML11Configuration;1
1;org.apache.xerces.dom.DeferredNotationImpl;0
1;org.apache.xerces.parsers.XML11NonValidatingConfiguration;1
1;org.apache.xerces.parsers.AbstractSAXParser;1
1;org.apache.xerces.dom.DeferredCommentImpl;0
1;org.apache.xerces.parsers.XML11DTDConfiguration;1
1;org.apache.xerces.impl.dv.DTDDVFactory;0
1;org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl;1
1;org.apache.xerces.dom.CoreDocumentImpl;1
1;org.apache.xerces.impl.xpath.regex.RegexParser;1
1;org.apache.xerces.impl.dv.SchemaDVFactory;0
1;org.apache.xerces.dom.DeferredCDATASectionImpl;0
1;org.apache.xerces.impl.xs.XMLSchemaValidator;1
1;org.apache.xerces.impl.xpath.regex.RegularExpression;1
1;org.apache.xml.serialize.OutputFormat;1
1;org.apache.xerces.impl.dtd.XMLDTDValidator;1
1;org.apache.xerces.impl.dtd.XMLDTDProcessor;1
1;org.apache.xerces.parsers.DTDConfiguration;1
1;org.apache.xerces.impl.dtd.XML11DTDValidator;0
1;org.apache.xerces.impl.dtd.DTDGrammar;1
1;org.apache.xerces.impl.XMLDTDScannerImpl;1
1;org.apache.xerces.parsers.AbstractDOMParser;1
1;org.apache.xerces.impl.XMLDocumentScannerImpl;1
1;org.apache.xerces.impl.dtd.XMLDTDProcessor;0
1;org.apache.xerces.impl.xs.traversers.XSDHandler;1
1;org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl;0
1;org.apache.xerces.impl.XMLDocumentFragmentScannerImpl;1
1;org.apache.xerces.impl.XMLEntityManager;1
1;org.apache.xerces.impl.XMLEntityManager;0
1;org.apache.xerces.parsers.NonValidatingConfiguration;1
1;org.apache.xerces.impl.xs.XMLSchemaLoader;1
1;org.apache.xerces.jaxp.SchemaValidatorConfiguration;0
1;org.apache.xerces.jaxp.validation.StreamValidatorHelper;0
1;org.apache.xerces.impl.dv.xs.BooleanDV;0
1;org.apache.xerces.xinclude.XIncludeHandler;1
1;org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager;0
1;org.apache.xerces.dom.DeferredProcessingInstructionImpl;0
1;org.apache.xerces.dom.DOMNormalizer;1
1;org.apache.xerces.impl.dtd.XML11DTDProcessor;0
1;org.apache.xerces.impl.XMLEntityManager;1
1;org.apache.xerces.impl.xs.traversers.SmallContainer;0
1;org.apache.xerces.dom.DeferredDocumentImpl;1
1;org.apache.xerces.impl.xs.traversers.XSAttributeChecker;1
1;org.apache.xml.serialize.BaseMarkupSerializer;1
1;org.apache.xerces.impl.xs.traversers.LargeContainer;0
1;org.apache.xerces.impl.xs.SchemaGrammar;1
1;org.apache.xerces.impl.dtd.XMLNSDTDValidator;0
1;org.apache.xerces.dom.RangeImpl;1
